id,text,createdAt,updatedAt,PostId,CommenterId,AuthorId,norm_text,labels,scores
896,"I know that our government is not doing a good job in the face of COVID_19, but we as citizens are not doing it either.",2020-09-05 18:33:48.347000+00:00,2020-09-05 18:33:48.357000+00:00,717.0,2620.0,2620,I know that our government is not doing a good job in the face of COVID but we as citizens are not doing it either,negative,0.8016929030418396
897,"I don't know. I've seem so many incorrect statistics surrounding covid-19. This is sad, if true, but I doubt the full truth is showcased in this article.",2020-09-05 18:34:00.784000+00:00,2020-09-05 18:34:00.793000+00:00,488.0,2588.0,2588,I dont know Ive seem so many incorrect statistics surrounding covid This is sad if true but I doubt the full truth is showcased in this article,negative,0.5340146422386169
898,"Agree! If we don't take care of our habitat, nothing else will matter because we won't survive.",2020-09-05 18:35:14.718000+00:00,2020-09-05 18:35:14.734000+00:00,441.0,2588.0,2588,Agree If we dont take care of our habitat nothing else will matter because we wont survive,positive,0.8146912455558777
899,"Disagree. So many other countries make it work, we can too. This country makes me want to relocate to Finland, where the government actually cares about their people.",2020-09-05 18:37:00.259000+00:00,2020-09-05 18:37:00.269000+00:00,581.0,2588.0,2588,Disagree So many other countries make it work we can too This country makes me want to relocate to Finland where the government actually cares about their people,negative,0.785453736782074
900,"I agree. It really is sad. If we have destroy our habitat, then our economy won't matter anyways.",2020-09-05 18:38:51.204000+00:00,2020-09-05 18:38:51.214000+00:00,537.0,2588.0,2588,I agree It really is sad If we have destroy our habitat then our economy wont matter anyways,negative,0.88722163438797
901,"According to Simon Kuznets, Nobel laureate in economics in 1971, economic growth is not a threat to the environment in the long term, but a requirement to improve its quality.",2020-09-05 18:39:11.106000+00:00,2020-09-05 18:39:11.115000+00:00,626.0,2620.0,2620,According to Simon Kuznets Nobel laureate in economics in economic growth is not a threat to the environment in the long term but a requirement to improve its quality,positive,0.6135894060134888
902,"Love the Anime pic here, good choice! Caught the eye of this fan.",2020-09-05 18:45:16.916000+00:00,2020-09-05 18:45:16.932000+00:00,492.0,2588.0,2588,Love the Anime pic here good choice Caught the eye of this fan,positive,0.5206187963485718
903,"Yes! I totally agree. We need to take care of our own first, it is just the natural order of things and we cant help other's if we aren't well.",2020-09-05 18:47:23.048000+00:00,2020-09-05 18:47:23.058000+00:00,606.0,2588.0,2588,Yes I totally agree We need to take care of our own first it is just the natural order of things and we cant help others if we arent well,positive,0.9178317785263062
904,"Dustin, could you provide published scientific evidence for the claims? I would love to see this data.  ",2020-09-05 19:18:29.684000+00:00,2020-09-05 19:18:29.700000+00:00,613.0,2593.0,2593,Dustin could you provide published scientific evidence for the claims I would love to see this data ,positive,0.754567563533783
905,Are you saying we need to ignore world affairs? That's part of the reason why America is in this mess. We didn't listen to the rest of the world.,2020-09-05 19:30:20.127000+00:00,2020-09-05 19:30:20.137000+00:00,777.0,2610.0,2610,Are you saying we need to ignore world affairs Thats part of the reason why America is in this mess We didnt listen to the rest of the world,negative,0.7029287219047546
906,"Agree, nuclear energy is not worth the risk.",2020-09-05 19:46:06.727000+00:00,2020-09-05 19:46:06.737000+00:00,701.0,2610.0,2610,Agree nuclear energy is not worth the risk,positive,0.7941614389419556
907,I would argue that security will be even tighter leading up to the November election and limitations of movement during the current pandemic. ,2020-09-05 19:57:55.978000+00:00,2020-09-05 19:57:55.989000+00:00,489.0,2593.0,2593,I would argue that security will be even tighter leading up to the November election and limitations of movement during the current pandemic ,negative,0.8596583008766174
908,I would certainly believe that this is possible. I think that would be the case with any frontline profession - not just law enforcement. It is staggering to think that the number could exceed the 9/11 law enforcement deaths.,2020-09-05 20:03:12.260000+00:00,2020-09-05 20:03:12.269000+00:00,488.0,2655.0,2655,I would certainly believe that this is possible I think that would be the case with any frontline profession not just law enforcement It is staggering to think that the number could exceed the law enforcement deaths,negative,0.8663155436515808
909,That's the state government. Florida has always been shady and sinister in their dealings with state and country. The state's citizens need to vote them out. But I think the Federal Government has gone way overboard on the COVID restrictions. ,2020-09-05 20:08:19.341000+00:00,2020-09-05 20:08:19.352000+00:00,625.0,2655.0,2655,Thats the state government Florida has always been shady and sinister in their dealings with state and country The states citizens need to vote them out But I think the Federal Government has gone way overboard on the COVID restrictions ,negative,0.819702684879303
910,Fantastic. Great way to see the glass has full. I will remember that!,2020-09-05 20:11:05.972000+00:00,2020-09-05 20:11:05.982000+00:00,640.0,2655.0,2655,Fantastic Great way to see the glass has full I will remember that,positive,0.997722864151001
911,"Less and lesser....until we fix our country. Because frankly, the world stage isn't really looking to us all that much anymore. ",2020-09-05 20:12:49.640000+00:00,2020-09-05 20:12:49.649000+00:00,629.0,2655.0,2655,Less and lesseruntil we fix our country Because frankly the world stage isnt really looking to us all that much anymore ,negative,0.6835108399391174
912,Well said!,2020-09-05 20:13:44.202000+00:00,2020-09-05 20:13:44.209000+00:00,606.0,2655.0,2655,Well said,negative,0.5245804190635681
913,Just say NO to the GMO!!!,2020-09-05 20:14:37.992000+00:00,2020-09-05 20:14:37.999000+00:00,630.0,2655.0,2655,Just say NO to the GMO,negative,0.9014050960540771
914,Lmao xD,2020-09-05 21:20:02.632000+00:00,2020-09-05 21:20:02.647000+00:00,642.0,2714.0,2714,Lmao xD,negative,0.984330415725708
915,Smh..if only we had more competent people in office ,2020-09-05 21:23:21.401000+00:00,2020-09-05 21:23:21.410000+00:00,719.0,2714.0,2714,Smhif only we had more competent people in office ,positive,0.9109785556793213
916,Great tip! xD,2020-09-05 21:27:33.177000+00:00,2020-09-05 21:27:33.185000+00:00,640.0,2714.0,2714,Great tip xD,positive,0.9995535016059875
917,We should be able to prioritize both!,2020-09-05 21:29:56.407000+00:00,2020-09-05 21:29:56.417000+00:00,452.0,2714.0,2714,We should be able to prioritize both,negative,0.9250249266624451
918,This is sad :( rather than face the truth they'd rather cover it up and act like everything is fine. ,2020-09-05 21:34:20.815000+00:00,2020-09-05 21:34:20.822000+00:00,625.0,2714.0,2714,This is sad rather than face the truth theyd rather cover it up and act like everything is fine ,negative,0.5834291577339172
919,Yes there should be a way where we can all meet in the middle and allow people the freedom to buy in if they so chooses without people such as yourself losing your insurance.,2020-09-05 21:36:09.026000+00:00,2020-09-05 21:36:09.033000+00:00,569.0,2575.0,2575,Yes there should be a way where we can all meet in the middle and allow people the freedom to buy in if they so chooses without people such as yourself losing your insurance,negative,0.5902463793754578
920,"Why cant we fix our own domestic issues while helping other nations globally? We as a nation have enough resources to do both, in my opinion!",2020-09-05 21:38:13.210000+00:00,2020-09-05 21:38:13.219000+00:00,606.0,2575.0,2575,Why cant we fix our own domestic issues while helping other nations globally We as a nation have enough resources to do both in my opinion,positive,0.5620065331459045
921,"Would Biden do a better job? It's easier said than done in my opinion. But yes I agree, we need to do more. ",2020-09-05 21:39:43.523000+00:00,2020-09-05 21:39:43.534000+00:00,719.0,2575.0,2575,Would Biden do a better job Its easier said than done in my opinion But yes I agree we need to do more ,positive,0.6991851329803467
922,"I can't help but feel institutions like these are in it more for themselves than the interest of the public and communities they are ""supposed"" to be serving. Smh...",2020-09-05 21:42:00.840000+00:00,2020-09-05 21:42:00.849000+00:00,625.0,2575.0,2575,I cant help but feel institutions like these are in it more for themselves than the interest of the public and communities they are supposed to be serving Smh,negative,0.5084676742553711
923,This. I agree so much,2020-09-05 21:42:55.212000+00:00,2020-09-05 21:42:55.220000+00:00,537.0,2714.0,2714,This I agree so much,negative,0.9530332684516907
924,"This is startling, what is our government doing? The system is failing us each and every day...",2020-09-05 21:42:58.268000+00:00,2020-09-05 21:42:58.276000+00:00,624.0,2575.0,2575,This is startling what is our government doing The system is failing us each and every day,positive,0.7872918844223022
925,"We can do both but we need to focus more on the economy first and reduce poverty for our own citizens, then we can start to look at the environment. Just my 2 cents..",2020-09-05 21:44:39.942000+00:00,2020-09-05 21:44:39.955000+00:00,554.0,2575.0,2575,We can do both but we need to focus more on the economy first and reduce poverty for our own citizens then we can start to look at the environment Just my cents,negative,0.5111855268478394
926,This is scary to think about..but more search needs to be done.,2020-09-05 21:46:28.766000+00:00,2020-09-05 21:46:28.773000+00:00,546.0,2575.0,2575,This is scary to think aboutbut more search needs to be done,negative,0.9672092795372009
927,We have enough resources and ability to help other nations. We all share the same Earth and it's our responsibility to look out for our global brothers and sisters.,2020-09-05 21:48:02.690000+00:00,2020-09-05 21:48:02.698000+00:00,629.0,2575.0,2575,We have enough resources and ability to help other nations We all share the same Earth and its our responsibility to look out for our global brothers and sisters,positive,0.875734269618988
928,Jamal_4473 Thanks for backing me up! The list could go on for days.,2020-09-05 21:48:52.389000+00:00,2020-09-05 21:48:52.397000+00:00,643.0,2655.0,2655,Jamal Thanks for backing me up The list could go on for days,negative,0.9868753552436829
929,"I'm with you man, we need to prioritize the economy. Though I wouldn't say to neglect the environment at all, it's just on a lower scale of priority for me.",2020-09-05 21:49:13.199000+00:00,2020-09-05 21:49:13.207000+00:00,452.0,2575.0,2575,Im with you man we need to prioritize the economy Though I wouldnt say to neglect the environment at all its just on a lower scale of priority for me,negative,0.8604142069816589
930,Smh ,2020-09-05 21:57:26.058000+00:00,2020-09-05 21:57:26.068000+00:00,626.0,2714.0,2714,Smh ,positive,0.9991030693054199
931,I kinda agree but I feel like other factors are involved as well,2020-09-05 22:01:48.377000+00:00,2020-09-05 22:01:48.386000+00:00,627.0,2714.0,2714,I kinda agree but I feel like other factors are involved as well,positive,0.6741584539413452
932,:( our government needs to step up ,2020-09-05 22:03:57.687000+00:00,2020-09-05 22:03:57.697000+00:00,624.0,2714.0,2714, our government needs to step up ,negative,0.9680064916610718
933,Ha! That's hilarious. And not a surprise at all. Score 1 for the environment!,2020-09-05 22:13:51.199000+00:00,2020-09-05 22:13:51.208000+00:00,492.0,2655.0,2655,Ha Thats hilarious And not a surprise at all Score for the environment,positive,0.8498841524124146
934,We can do both! Just don't panic. The DOW has already regained a lot of its momentum and will continue to. Have faith in the DOW and start being kinder to Mother Earth.,2020-09-05 22:16:36.478000+00:00,2020-09-05 22:16:36.487000+00:00,554.0,2655.0,2655,We can do both Just dont panic The DOW has already regained a lot of its momentum and will continue to Have faith in the DOW and start being kinder to Mother Earth,positive,0.7618206739425659
935,"""they"" are expensive to make? Who are they? ",2020-09-05 22:23:07.655000+00:00,2020-09-05 22:23:07.663000+00:00,490.0,2389.0,2389,they are expensive to make Who are they ,negative,0.9122927188873291
936,"Yes, just saying it will magically go away hasn't worked. Who would have imagined it. We were supposed to all get a chocolate Easter Bunny, not Covid...at least that's what the great Orange one said. You're right on this.",2020-09-05 22:24:48.971000+00:00,2020-09-05 22:24:48.981000+00:00,717.0,2389.0,2389,Yes just saying it will magically go away hasnt worked Who would have imagined it We were supposed to all get a chocolate Easter Bunny not Covidat least thats what the great Orange one said Youre right on this,negative,0.8953484296798706
937,"That's true. Trump is parroting the Russian Trolls, his talking points exactly copy those of Putin's lackeys... ready for a mess. He's trying to incite a war.",2020-09-05 22:26:23.452000+00:00,2020-09-05 22:26:23.472000+00:00,489.0,2389.0,2389,Thats true Trump is parroting the Russian Trolls his talking points exactly copy those of Putins lackeys ready for a mess Hes trying to incite a war,negative,0.9902358651161194
938,Oh great...we need to step up and protect our borders. Where's all our tax dollars going?,2020-09-05 22:30:08.179000+00:00,2020-09-05 22:30:08.189000+00:00,489.0,2575.0,2575,Oh greatwe need to step up and protect our borders Wheres all our tax dollars going,positive,0.8036154508590698
939,I agree we need to take care of what we live in and we need to think long term not short.,2020-09-05 22:37:50.515000+00:00,2020-09-05 22:37:50.530000+00:00,441.0,2580.0,2580,I agree we need to take care of what we live in and we need to think long term not short,negative,0.898593544960022
940,I agree I mean how you seen how much trash we make each year on just products alone,2020-09-05 22:43:43.944000+00:00,2020-09-05 22:43:43.954000+00:00,627.0,2580.0,2580,I agree I mean how you seen how much trash we make each year on just products alone,negative,0.961784303188324
941,I do not know why they would not follow or at least see the last presidents suggestion that they can do better? they had 8 years worth of information and guidelines but threw it out due to party affiliation.,2020-09-05 22:51:57.216000+00:00,2020-09-05 22:51:57.231000+00:00,719.0,2580.0,2580,I do not know why they would not follow or at least see the last presidents suggestion that they can do better they had years worth of information and guidelines but threw it out due to party affiliation,negative,0.850433886051178
942,that is true I can makefunny faces to myself without feeling weird about it!~,2020-09-05 23:10:45.474000+00:00,2020-09-05 23:10:45.484000+00:00,640.0,2580.0,2580,that is true I can makefunny faces to myself without feeling weird about it,positive,0.8568422794342041
943,there is always a worry but we do not know until it happens it can go down or even up.,2020-09-05 23:11:38.886000+00:00,2020-09-05 23:11:38.902000+00:00,607.0,2580.0,2580,there is always a worry but we do not know until it happens it can go down or even up,negative,0.9230408072471619
944,while we should take care of the economy we also need to take care of the environment and stop choosing provide over care of nature,2020-09-05 23:12:38.506000+00:00,2020-09-05 23:12:38.521000+00:00,452.0,2580.0,2580,while we should take care of the economy we also need to take care of the environment and stop choosing provide over care of nature,positive,0.8503565192222595
945,Don't think so. It's already recouped most of what it lost. Will it be down? Probably. By 20%? Nah.,2020-09-05 23:15:10.642000+00:00,2020-09-05 23:15:10.655000+00:00,576.0,2655.0,2655,Dont think so Its already recouped most of what it lost Will it be down Probably By Nah,negative,0.9838833212852478
946,We've already had the crash. We are in the recouping phase.,2020-09-05 23:15:56.422000+00:00,2020-09-05 23:15:56.432000+00:00,550.0,2655.0,2655,Weve already had the crash We are in the recouping phase,negative,0.9921610355377197
947,i think there is but I think that it should be lower if you are in private insurance so you do not pay so much,2020-09-05 23:16:50.814000+00:00,2020-09-05 23:16:50.821000+00:00,569.0,2580.0,2580,i think there is but I think that it should be lower if you are in private insurance so you do not pay so much,negative,0.9548588991165161
948,HAHAHAHA.  serves them right,2020-09-05 23:17:16.990000+00:00,2020-09-05 23:17:16.998000+00:00,805.0,2604.0,2604,HAHAHAHA serves them right,positive,0.9995049238204956
949,We are living on borrowed time. Pretty soon there won't be any sand left for the White House to bury their heads in.,2020-09-05 23:18:15.018000+00:00,2020-09-05 23:18:15.035000+00:00,626.0,2655.0,2655,We are living on borrowed time Pretty soon there wont be any sand left for the White House to bury their heads in,negative,0.9867004156112671
950,so how do you suggest reconciling protecting the environment with economic interests?  Because that's important as well.,2020-09-05 23:18:34.318000+00:00,2020-09-05 23:18:34.326000+00:00,537.0,2604.0,2604,so how do you suggest reconciling protecting the environment with economic interests Because thats important as well,positive,0.6560325026512146
951,"seriously, why do people not understand this is about life and death!!",2020-09-05 23:21:18.008000+00:00,2020-09-05 23:21:18.025000+00:00,581.0,2604.0,2604,seriously why do people not understand this is about life and death,negative,0.9424115419387817
952,remembering this when I go back to work on Tuesday!,2020-09-05 23:22:01.352000+00:00,2020-09-05 23:22:01.368000+00:00,640.0,2604.0,2604,remembering this when I go back to work on Tuesday,negative,0.6435638070106506
953,Actually I think they needed to do LESS and instead focused MORE on getting a vaccine and heeding all the early warnings. #COVIDiots-In-Charge,2020-09-05 23:23:01.020000+00:00,2020-09-05 23:23:01.029000+00:00,717.0,2655.0,2655,Actually I think they needed to do LESS and instead focused MORE on getting a vaccine and heeding all the early warnings COVIDiotsInCharge,negative,0.7603017091751099
954,"nice point, I agree.",2020-09-05 23:23:47.138000+00:00,2020-09-05 23:23:47.147000+00:00,606.0,2604.0,2604,nice point I agree,positive,0.9999924898147583
955,This is actually not something I have considered before.,2020-09-05 23:24:44.092000+00:00,2020-09-05 23:24:44.101000+00:00,802.0,2604.0,2604,This is actually not something I have considered before,negative,0.8132731318473816
956,gross,2020-09-05 23:26:21.249000+00:00,2020-09-05 23:26:21.258000+00:00,774.0,2604.0,2604,gross,negative,1.0000085830688477
957,"very informative and I like how they break it down using the different icons ,makes it easy to read and understand",2020-09-05 23:27:17.072000+00:00,2020-09-05 23:27:17.079000+00:00,599.0,2580.0,2580,very informative and I like how they break it down using the different icons makes it easy to read and understand,positive,0.8792813420295715
958,It's ridiculous!!  It really is.,2020-09-05 23:28:25.623000+00:00,2020-09-05 23:28:27.745000+00:00,719.0,2604.0,2604,Its ridiculous It really is,negative,0.9996007084846497
959,I catch myself making weird faces all the time. I'm starting to wonder if I did that before without the mask and if I didn't I probably will when the time comes. ,2020-09-05 23:29:33.380000+00:00,2020-09-05 23:29:36.177000+00:00,640.0,2750.0,2750,I catch myself making weird faces all the time Im starting to wonder if I did that before without the mask and if I didnt I probably will when the time comes ,positive,0.675774335861206
960,pretty awful isn't it.,2020-09-05 23:30:07.972000+00:00,2020-09-05 23:30:11.146000+00:00,717.0,2604.0,2604,pretty awful isnt it,negative,0.9738315939903259
961,"yup, probably not the greatest thing to be eating",2020-09-05 23:32:20.393000+00:00,2020-09-05 23:32:20.403000+00:00,630.0,2604.0,2604,yup probably not the greatest thing to be eating,negative,0.8551697134971619
962,interesting!,2020-09-05 23:33:55.954000+00:00,2020-09-05 23:33:55.969000+00:00,796.0,2604.0,2604,interesting,positive,0.9948089122772217
963,"scary.  yeah I agree, not going away any time soon.",2020-09-05 23:34:41.076000+00:00,2020-09-05 23:34:41.085000+00:00,709.0,2604.0,2604,scary yeah I agree not going away any time soon,negative,0.6640705466270447
964,I don't know...  Someone will likely come up with something.  But it's a little nerve wracking that because they are in such a hurry to develop it may not be entirely safe.  Chances are it will be expensive and not available to all as well...,2020-09-05 23:36:44.793000+00:00,2020-09-05 23:36:44.802000+00:00,707.0,2604.0,2604,I dont know Someone will likely come up with something But its a little nerve wracking that because they are in such a hurry to develop it may not be entirely safe Chances are it will be expensive and not available to all as well,negative,0.8326089382171631
965,"not surprised, but yikes!",2020-09-05 23:38:13.898000+00:00,2020-09-05 23:38:13.907000+00:00,611.0,2604.0,2604,not surprised but yikes,positive,0.7330551743507385
966,"the health care system in America is broken,and we need to try something new because health care shouldn't be so much people pay over 400 a month just on insurance alone where most of that money could go towards their other bills",2020-09-05 23:39:26.286000+00:00,2020-09-05 23:39:26.302000+00:00,708.0,2580.0,2580,the health care system in America is brokenand we need to try something new because health care shouldnt be so much people pay over a month just on insurance alone where most of that money could go towards their other bills,negative,0.9139276742935181
967,be kinda hard to enjoy the environment if you don't have a job...,2020-09-05 23:42:11.503000+00:00,2020-09-05 23:42:11.513000+00:00,432.0,2604.0,2604,be kinda hard to enjoy the environment if you dont have a job,positive,0.9200098514556885
968,just commenting to say this is a powerful picture,2020-09-05 23:43:21.165000+00:00,2020-09-05 23:43:21.184000+00:00,189.0,2604.0,2604,just commenting to say this is a powerful picture,positive,0.9958530068397522
969,"You think the economy is doing better?  How so?  I mean I suppose people are going back to work a bit more, but it's going to take years to recover from this.",2020-09-05 23:44:55.578000+00:00,2020-09-05 23:44:55.587000+00:00,125.0,2604.0,2604,You think the economy is doing better How so I mean I suppose people are going back to work a bit more but its going to take years to recover from this,negative,0.9187610745429993
970,"deman to do better which we should of done last election but not enough people cared,and not enough still do not care  and the pandemic shows",2020-09-05 23:47:42.708000+00:00,2020-09-05 23:47:42.723000+00:00,725.0,2580.0,2580,deman to do better which we should of done last election but not enough people caredand not enough still do not care and the pandemic shows,negative,0.8605877757072449
971,Why didn't America try to work with other countries to solve COVID19? This was not the time to go it alone.,2020-09-05 23:53:33.609000+00:00,2020-09-05 23:53:33.618000+00:00,725.0,2610.0,2610,Why didnt America try to work with other countries to solve COVID This was not the time to go it alone,negative,0.9040027856826782
972,"i do think we need to work with others,it has to be a group effort because we are all human",2020-09-06 00:07:42.091000+00:00,2020-09-06 00:07:42.101000+00:00,746.0,2580.0,2580,i do think we need to work with othersit has to be a group effort because we are all human,positive,0.7602512240409851
973,i think people are viewing china negative and I do not see how they are a  leader with how they handle their people,2020-09-06 00:12:18.174000+00:00,2020-09-06 00:12:18.189000+00:00,655.0,2580.0,2580,i think people are viewing china negative and I do not see how they are a leader with how they handle their people,negative,0.6478896141052246
974,Which begs the question: what do they do all day?,2020-09-06 00:16:52.292000+00:00,2020-09-06 00:16:52.303000+00:00,717.0,2575.0,2575,Which begs the question what do they do all day,positive,0.5430544018745422
975,I think they've been doing a good job. The sooner we get to herd immunity the better. No need for restrictions.,2020-09-06 00:18:15.608000+00:00,2020-09-06 00:18:15.627000+00:00,719.0,2718.0,2718,I think theyve been doing a good job The sooner we get to herd immunity the better No need for restrictions,positive,0.5934972763061523
976,this is a great look with how organized it looks and the colors really draw you in,2020-09-06 00:19:37.959000+00:00,2020-09-06 00:19:37.967000+00:00,697.0,2580.0,2580,this is a great look with how organized it looks and the colors really draw you in,positive,0.9774501323699951
977,"If Medicare was available to all, the system would be forced to fix itself. As it is, medical care is unaffordable and there needs to be an option that allows anyone to apply for medicare if they do not wish to keep their private insurace. ",2020-09-06 00:20:23.103000+00:00,2020-09-06 00:20:23.111000+00:00,708.0,2718.0,2718,If Medicare was available to all the system would be forced to fix itself As it is medical care is unaffordable and there needs to be an option that allows anyone to apply for medicare if they do not wish to keep their private insurace ,negative,0.7051444053649902
978,I disagree. If the economy dies it won't matter if you have COVID or not.,2020-09-06 00:21:56.474000+00:00,2020-09-06 00:22:03.008000+00:00,811.0,2658.0,2658,I disagree If the economy dies it wont matter if you have COVID or not,negative,0.8057916164398193
979,"Wow, what an alarming facts. Thank you for sharing. People need to be educated about this!",2020-09-06 00:24:12.518000+00:00,2020-09-06 00:24:12.535000+00:00,756.0,2718.0,2718,Wow what an alarming facts Thank you for sharing People need to be educated about this,positive,0.9661285281181335
980,this is not responsible at all and they should be more careful with everything going on,2020-09-06 00:26:07.250000+00:00,2020-09-06 00:26:07.258000+00:00,714.0,2580.0,2580,this is not responsible at all and they should be more careful with everything going on,negative,0.9194175601005554
981,"Wow, what a powerful graphic. Working together would help us be better as a global community.",2020-09-06 00:26:31.477000+00:00,2020-09-06 00:26:31.483000+00:00,780.0,2718.0,2718,Wow what a powerful graphic Working together would help us be better as a global community,positive,0.993492066860199
982,I agree whole heatedly ... Especially with terror threats that are constantly looking.,2020-09-06 00:26:47.079000+00:00,2020-09-06 00:26:47.086000+00:00,787.0,2658.0,2658,I agree whole heatedly Especially with terror threats that are constantly looking,negative,0.5631583333015442
983,"We may never know, Luke.",2020-09-06 00:28:40.377000+00:00,2020-09-06 00:28:40.391000+00:00,717.0,2658.0,2658,We may never know Luke,negative,0.9979982376098633
984,This is why the government needs to calm down over restrictions. The economy needs to get back up and running as fast as possible. ,2020-09-06 00:28:40.385000+00:00,2020-09-06 00:28:40.398000+00:00,776.0,2718.0,2718,This is why the government needs to calm down over restrictions The economy needs to get back up and running as fast as possible ,negative,0.995855987071991
985,Aren't there already too many restrictions in the US? ,2020-09-06 00:30:14.304000+00:00,2020-09-06 00:30:14.311000+00:00,783.0,2718.0,2718,Arent there already too many restrictions in the US ,negative,0.9986127018928528
986,Agree with you so much. The devastation to the economy has been enough.  We need to scale back on restrictions right now.,2020-09-06 00:31:44.769000+00:00,2020-09-06 00:31:44.778000+00:00,743.0,2718.0,2718,Agree with you so much The devastation to the economy has been enough We need to scale back on restrictions right now,negative,0.8821001052856445
987,"Check out this article, y'all!",2020-09-06 00:33:41.241000+00:00,2020-09-06 00:33:41.247000+00:00,826.0,2658.0,2658,Check out this article yall,positive,0.5294241309165955
988,"Happy Labor Day, too! Yes, protect the environment. If we tax the top 2%, that will bring in much money to budget environmental protections.",2020-09-06 00:33:54.619000+00:00,2020-09-06 00:33:54.638000+00:00,660.0,2718.0,2718,Happy Labor Day too Yes protect the environment If we tax the top that will bring in much money to budget environmental protections,negative,0.5512901544570923
989,Thanks for your replies!  It's a process Brad.,2020-09-06 00:35:33.550000+00:00,2020-09-06 00:35:33.565000+00:00,697.0,2658.0,2658,Thanks for your replies Its a process Brad,negative,0.7155386805534363
990,"There definitely needs to be much more extensive testing, especially testing for long term issues like leaky gut and increased food allergies.",2020-09-06 00:38:22.433000+00:00,2020-09-06 00:38:22.440000+00:00,686.0,2667.0,2667,There definitely needs to be much more extensive testing especially testing for long term issues like leaky gut and increased food allergies,negative,0.9142286777496338
991,"The pandemic and related restrictions definitely are causing a lot of uncertainty in the markets.  I sure hope things get back to normal once we have a reliable vaccine, but don't see that happening in the next few months sad to say.",2020-09-06 00:40:19.432000+00:00,2020-09-06 00:40:19.439000+00:00,776.0,2667.0,2667,The pandemic and related restrictions definitely are causing a lot of uncertainty in the markets I sure hope things get back to normal once we have a reliable vaccine but dont see that happening in the next few months sad to say,negative,0.902972400188446
992,We might all be human but we have to help ourselves and make ourselves strong enough to help others.,2020-09-06 00:46:22.185000+00:00,2020-09-06 00:46:22.194000+00:00,746.0,2658.0,2658,We might all be human but we have to help ourselves and make ourselves strong enough to help others,positive,0.9937067627906799
993,It's a shame that people don't realize how close we are to another major attack on US Soil.,2020-09-06 00:51:52.127000+00:00,2020-09-06 00:51:52.135000+00:00,831.0,2658.0,2658,Its a shame that people dont realize how close we are to another major attack on US Soil,negative,0.9984233379364014
994,"Lol. They refers to the ""nuclear energys"" duh 🙂
I'll take 2 nuclear energys please",2020-09-06 00:58:26.094000+00:00,2020-09-06 00:58:26.104000+00:00,490.0,2658.0,2658,Lol They refers to the nuclear energys duh Ill take nuclear energys please,positive,0.987708568572998
995,Great article!,2020-09-06 00:59:15.278000+00:00,2020-09-06 00:59:15.286000+00:00,163.0,2558.0,2558,Great article,positive,1.0000054836273193
996,Agree!,2020-09-06 01:00:04.045000+00:00,2020-09-06 01:00:04.057000+00:00,164.0,2558.0,2558,Agree,positive,0.9907216429710388
997,Think clean..wind and our environment,2020-09-06 01:03:48.600000+00:00,2020-09-06 01:03:48.609000+00:00,179.0,2558.0,2558,Think cleanwind and our environment,positive,0.8209627866744995
998,Agree nuclear diaster!,2020-09-06 01:05:04.960000+00:00,2020-09-06 01:05:04.967000+00:00,701.0,2558.0,2558,Agree nuclear diaster,negative,0.504207193851471
999,"Agree, lets focus on USA",2020-09-06 01:06:49.983000+00:00,2020-09-06 01:06:49.992000+00:00,777.0,2558.0,2558,Agree lets focus on USA,positive,0.9072903394699097
1000,"wow, scary",2020-09-06 01:07:45.723000+00:00,2020-09-06 01:07:45.731000+00:00,714.0,2558.0,2558,wow scary,positive,0.8516433835029602
1001,"Yes, put out America first!",2020-09-06 01:13:55.906000+00:00,2020-09-06 01:13:55.915000+00:00,753.0,2558.0,2558,Yes put out America first,positive,0.8812306523323059
1002,We do need to get America together!,2020-09-06 01:15:15.968000+00:00,2020-09-06 01:15:15.977000+00:00,721.0,2558.0,2558,We do need to get America together,negative,0.7257317900657654
1003,Yes we need alternative energy!,2020-09-06 01:16:14.184000+00:00,2020-09-06 01:16:14.193000+00:00,833.0,2559.0,2559,Yes we need alternative energy,positive,0.9887282848358154
1004,Tax!!,2020-09-06 01:17:03.317000+00:00,2020-09-06 01:17:03.326000+00:00,164.0,2559.0,2559,Tax,positive,1.0000089406967163
1005,We will never get everyone to follow directions!,2020-09-06 01:18:09.078000+00:00,2020-09-06 01:18:09.086000+00:00,783.0,2559.0,2559,We will never get everyone to follow directions,negative,0.9628674983978271
1006,If they could just keep it to themselves!,2020-09-06 01:19:03.618000+00:00,2020-09-06 01:19:03.627000+00:00,714.0,2559.0,2559,If they could just keep it to themselves,negative,0.6609291434288025
1007,Everyone should be able to choose Medicare,2020-09-06 01:19:23.730000+00:00,2020-09-06 01:19:23.740000+00:00,708.0,2679.0,2679,Everyone should be able to choose Medicare,negative,0.7880216240882874
1008,"Agree, love nature!",2020-09-06 01:19:37.520000+00:00,2020-09-06 01:19:37.527000+00:00,715.0,2559.0,2559,Agree love nature,positive,0.9995056390762329
1009,Love Fox news!,2020-09-06 01:20:57.021000+00:00,2020-09-06 01:20:57.032000+00:00,779.0,2559.0,2559,Love Fox news,positive,0.9999887943267822
1010,Totally agree! It's unfair!,2020-09-06 01:20:59.634000+00:00,2020-09-06 01:20:59.642000+00:00,713.0,2679.0,2679,Totally agree Its unfair,negative,0.9899162650108337
